DeviceDateTime,Longitude,Latitude,Speed,Di1,Di2,Di3,GroupID
2023-10-06 08:15:38.000,21.155318,42.664277,0,1,1,0,743.0
2023-10-06 08:15:48.000,21.155342,42.664373,13,1,1,0,743.0
2023-10-06 08:15:58.000,21.155545,42.664852,25,1,1,0,743.0
2023-10-06 08:16:07.000,21.156105,42.665225,26,1,1,0,743.0
2023-10-06 08:16:17.000,21.15642,42.665265,0,1,1,0,743.0
2023-10-06 08:16:27.000,21.156682,42.665288,10,1,1,0,743.0
2023-10-06 08:16:37.000,21.156873,42.6653,0,1,1,0,743.0
2023-10-06 08:16:47.000,21.157002,42.665308,7,1,1,0,743.0
2023-10-06 08:16:57.000,21.157472,42.66533,20,1,1,0,743.0
2023-10-06 08:17:08.000,21.158372,42.66542,24,1,1,0,743.0
2023-10-06 08:17:18.000,21.15894,42.665437,11,1,1,0,743.0
2023-10-06 08:17:28.000,21.15943,42.665457,18,1,1,0,743.0
2023-10-06 08:17:38.000,21.160308,42.665535,24,1,1,0,743.0
2023-10-06 08:17:48.000,21.16069,42.665562,10,1,1,0,743.0
2023-10-06 08:17:58.000,21.160963,42.665562,12,1,1,0,743.0
2023-10-06 08:18:08.000,21.161175,42.665573,9,1,1,0,743.0
2023-10-06 08:18:18.000,21.161563,42.665618,12,1,1,0,743.0
2023-10-06 08:18:28.000,21.162128,42.665642,23,1,1,0,743.0
2023-10-06 08:18:38.000,21.163157,42.665702,31,1,1,0,743.0
2023-10-06 08:18:48.000,21.164058,42.665915,27,1,1,0,743.0
2023-10-06 08:18:53.000,21.164142,42.66628,30,1,1,0,743.0
2023-10-06 08:19:03.000,21.164032,42.666635,0,1,1,0,743.0
2023-10-06 08:19:13.000,21.164022,42.66675,0,1,1,0,743.0
2023-10-06 08:19:23.000,21.164062,42.666985,0,1,1,0,743.0
2023-10-06 08:19:33.000,21.164123,42.667088,0,1,1,0,743.0
2023-10-06 08:19:43.000,21.16417,42.66713,0,1,1,0,743.0
2023-10-06 08:19:53.000,21.164232,42.667167,5,1,1,0,743.0
2023-10-06 08:20:03.000,21.164307,42.667165,0,1,1,0,743.0
2023-10-06 08:20:13.000,21.164398,42.667147,3,1,1,0,743.0
2023-10-06 08:20:23.000,21.16463,42.666945,20,1,1,0,743.0
2023-10-06 08:20:31.000,21.165045,42.66655,14,1,1,0,743.0
2023-10-06 08:20:34.000,21.16518,42.66662,15,1,1,0,743.0
2023-10-06 08:20:44.000,21.165517,42.666998,8,1,1,0,743.0
2023-10-06 08:20:54.000,21.165563,42.667015,0,1,1,0,743.0
2023-10-06 08:21:04.000,21.165563,42.667015,0,1,1,0,743.0
2023-10-06 08:21:14.000,21.165563,42.667015,0,1,1,0,743.0
2023-10-06 08:21:19.000,21.165685,42.666985,7,1,1,0,743.0
2023-10-06 08:21:28.000,21.166002,42.666815,15,1,1,0,744.0
2023-10-06 08:21:38.000,21.166648,42.666763,18,1,1,0,744.0
2023-10-06 08:21:48.000,21.16705,42.666778,18,1,1,0,744.0
2023-10-06 08:21:58.000,21.167385,42.66698,0,1,1,0,744.0
2023-10-06 08:22:08.000,21.167447,42.667022,0,1,1,0,744.0
2023-10-06 08:22:18.000,21.167447,42.667022,0,1,1,0,744.0
2023-10-06 08:22:28.000,21.16756,42.667097,0,1,1,0,744.0
2023-10-06 08:22:38.000,21.167782,42.667235,13,1,1,0,744.0
2023-10-06 08:22:48.000,21.16811,42.667408,9,1,1,0,744.0
2023-10-06 08:22:58.000,21.168527,42.667558,3,1,1,0,744.0
2023-10-06 08:23:08.000,21.168668,42.66762,7,1,1,0,744.0
2023-10-06 08:23:18.000,21.168707,42.667633,7,1,1,0,744.0
2023-10-06 08:23:28.000,21.169308,42.6677,13,1,1,0,744.0
2023-10-06 08:23:38.000,21.169867,42.667712,18,1,1,0,744.0
2023-10-06 08:23:48.000,21.17037,42.667693,15,1,1,0,744.0
2023-10-06 08:23:54.000,21.170675,42.667618,14,1,1,0,744.0
2023-10-06 08:24:04.000,21.170703,42.667143,17,1,1,0,744.0
2023-10-06 08:24:14.000,21.170693,42.666737,14,1,1,0,744.0
2023-10-06 08:24:24.000,21.170775,42.666448,5,1,1,0,744.0
2023-10-06 08:24:34.000,21.17072,42.666177,13,1,1,0,744.0
2023-10-06 08:24:44.000,21.170648,42.665967,13,1,1,0,744.0
2023-10-06 08:24:54.000,21.170475,42.665717,8,1,1,0,744.0
2023-10-06 08:35:34.000,21.169902,42.675223,0,1,1,1,746.0
2023-10-06 08:35:44.000,21.169902,42.675223,0,1,1,1,746.0
2023-10-06 08:35:54.000,21.169902,42.675223,0,1,1,1,746.0
2023-10-06 08:36:00.000,21.169902,42.675223,8,1,1,1,746.0
2023-10-06 08:36:03.000,21.169992,42.675083,10,1,1,1,746.0
2023-10-06 08:36:05.000,21.16995,42.675055,7,1,1,1,746.0
2023-10-06 08:36:08.000,21.169818,42.675097,18,1,1,1,746.0
2023-10-06 08:36:12.000,21.169522,42.675293,25,1,1,0,746.0
2023-10-06 08:36:23.000,21.169202,42.67554,6,1,1,0,746.0
2023-10-06 08:36:27.000,21.16929,42.675622,16,1,1,0,746.0
2023-10-06 08:36:37.000,21.169915,42.676082,33,1,1,0,746.0
2023-10-06 08:36:46.000,21.170718,42.676798,36,1,1,0,746.0
2023-10-06 08:36:53.000,21.170987,42.677175,15,1,1,0,746.0
2023-10-06 08:37:03.000,21.171888,42.676925,30,1,1,0,746.0
2023-10-06 08:37:13.000,21.172605,42.676565,31,1,1,0,746.0
2023-10-06 08:37:23.000,21.173308,42.676237,22,1,1,0,746.0
2023-10-06 08:37:34.000,21.174087,42.675882,19,1,1,0,746.0
2023-10-06 08:37:39.000,21.174232,42.675807,12,1,1,0,746.0
2023-10-06 08:37:44.000,21.174492,42.675947,20,1,1,0,746.0
2023-10-06 08:37:54.000,21.174785,42.676465,23,1,1,0,746.0
2023-10-06 08:38:04.000,21.174907,42.676957,16,1,1,0,746.0
2023-10-06 08:38:14.000,21.175175,42.677527,22,1,1,0,746.0
2023-10-06 08:38:24.000,21.175467,42.678128,22,1,1,0,746.0
2023-10-06 08:38:34.000,21.175725,42.678747,33,1,1,0,746.0
2023-10-06 08:38:44.000,21.176087,42.679377,20,1,1,0,746.0
2023-10-06 08:38:54.000,21.176445,42.679788,32,1,1,0,746.0
2023-10-06 08:38:57.000,21.176598,42.679913,30,1,1,1,746.0
2023-10-06 08:39:02.000,21.176913,42.6801,16,1,1,1,746.0
2023-10-06 08:39:11.000,21.17743,42.67983,25,1,1,1,746.0
2023-10-06 08:39:21.000,21.177952,42.679242,28,1,1,1,746.0
2023-10-06 08:39:31.000,21.178488,42.678852,14,1,1,1,746.0
2023-10-06 08:39:41.000,21.17858,42.678797,0,1,1,1,746.0
2023-10-06 08:39:51.000,21.17858,42.678797,0,1,1,1,746.0
2023-10-06 08:40:01.000,21.17858,42.678797,0,1,1,1,746.0
2023-10-06 08:49:28.000,21.174317,42.669008,22,1,1,1,749.0
2023-10-06 08:49:31.000,21.173997,42.66893,24,1,1,0,749.0
2023-10-06 08:49:41.000,21.173372,42.668697,11,1,1,0,749.0
2023-10-06 08:49:43.000,21.173393,42.668632,14,1,1,0,749.0
2023-10-06 08:49:47.000,21.173615,42.668527,21,1,1,0,749.0
2023-10-06 08:49:57.000,21.17452,42.668422,27,1,1,0,749.0
2023-10-06 08:50:07.000,21.175155,42.668217,6,1,1,0,749.0
2023-10-06 08:50:17.000,21.175565,42.668135,16,1,1,0,749.0
2023-10-06 08:50:27.000,21.176158,42.667898,19,1,1,0,749.0
2023-10-06 08:50:37.000,21.176445,42.66723,29,1,1,0,749.0
2023-10-06 08:50:41.000,21.1767,42.666998,35,1,1,0,749.0
2023-10-06 08:50:51.000,21.177452,42.666587,18,1,1,0,749.0
2023-10-06 08:50:55.000,21.177562,42.66645,11,1,1,0,749.0
2023-10-06 08:51:06.000,21.177485,42.666303,14,1,1,0,749.0
2023-10-06 08:51:15.000,21.17716,42.66585,31,1,1,0,749.0
2023-10-06 08:51:25.000,21.175825,42.665742,39,1,1,0,749.0
2023-10-06 08:51:35.000,21.174917,42.665735,9,1,1,0,749.0
2023-10-06 08:51:46.000,21.17435,42.665778,13,1,1,0,750.0
2023-10-06 08:51:57.000,21.173503,42.665898,29,1,1,0,750.0
2023-10-06 08:52:07.000,21.172457,42.666013,28,1,1,0,750.0
2023-10-06 08:52:17.000,21.171543,42.66601,21,1,1,0,750.0
2023-10-06 08:52:27.000,21.17093,42.66592,21,1,1,0,750.0
2023-10-06 08:52:37.000,21.170633,42.665892,5,1,1,0,750.0
2023-10-06 08:52:45.000,21.170463,42.6656,16,1,1,0,750.0
2023-10-06 08:52:55.000,21.170512,42.665115,12,1,1,0,750.0
2023-10-06 08:52:58.000,21.170495,42.665035,9,1,1,0,750.0
2023-10-06 08:53:01.000,21.1704,42.665015,8,1,1,0,750.0
2023-10-06 08:53:23.000,21.169003,42.664998,19,1,1,0,752.0
2023-10-06 08:53:32.000,21.168573,42.66481,15,1,1,0,752.0
2023-10-06 08:53:42.000,21.16862,42.664415,14,1,1,0,752.0
2023-10-06 08:53:52.000,21.168905,42.663992,17,1,1,0,752.0
2023-10-06 08:53:59.000,21.168938,42.663727,17,1,1,0,752.0
2023-10-06 08:54:09.000,21.168468,42.66339,7,1,1,0,752.0
2023-10-06 08:54:19.000,21.168197,42.663022,20,1,1,0,752.0
2023-10-06 08:54:30.000,21.167923,42.662592,18,1,1,0,752.0
2023-10-06 08:54:40.000,21.167903,42.6623,0,1,1,0,752.0
2023-10-06 08:54:50.000,21.167867,42.661953,25,1,1,0,752.0
2023-10-06 08:55:00.000,21.167793,42.66131,23,1,1,0,752.0
2023-10-06 08:55:10.000,21.167758,42.660827,0,1,1,0,752.0
2023-10-06 08:55:20.000,21.167778,42.660683,0,1,1,0,752.0
2023-10-06 08:55:27.000,21.167705,42.66061,6,1,1,0,752.0
2023-10-06 08:55:37.000,21.16719,42.660682,21,1,1,0,752.0
2023-10-06 08:55:46.000,21.166628,42.660825,10,1,1,0,752.0
2023-10-06 08:55:50.000,21.166755,42.660967,19,1,1,0,752.0
2023-10-06 08:56:00.000,21.167075,42.661295,12,1,1,0,752.0
2023-10-06 08:56:10.000,21.167253,42.661547,15,1,1,0,752.0
2023-10-06 08:56:20.000,21.167418,42.66179,0,1,1,0,752.0
2023-10-06 08:56:27.000,21.167418,42.66179,0,1,1,1,752.0
2023-10-06 08:56:37.000,21.167418,42.66179,0,1,1,1,752.0
2023-10-06 08:56:47.000,21.167393,42.66187,0,1,1,1,752.0
2023-10-06 08:56:55.000,21.167332,42.66186,7,1,1,1,752.0
2023-10-06 08:57:05.000,21.166625,42.661915,15,1,1,1,752.0
2023-10-06 08:57:15.000,21.166148,42.66201,4,1,1,1,752.0
2023-10-06 08:57:25.000,21.166125,42.661997,0,1,1,1,752.0
2023-10-06 08:57:35.000,21.166125,42.661997,0,1,1,1,752.0
2023-10-06 08:57:45.000,21.166125,42.661997,0,1,1,1,752.0
2023-10-06 08:57:56.000,21.166238,42.662017,0,1,1,1,752.0
2023-10-06 08:58:06.000,21.166243,42.662015,0,1,1,1,752.0
2023-10-06 08:58:16.000,21.166243,42.662015,0,1,1,1,752.0
2023-10-06 08:58:26.000,21.166243,42.662015,0,1,1,1,752.0
2023-10-06 09:07:58.000,21.17361,42.65966,0,1,1,1,753.0
2023-10-06 09:08:09.000,21.17361,42.65966,0,1,1,1,753.0
2023-10-06 09:08:19.000,21.173573,42.65966,0,1,1,1,753.0
2023-10-06 09:08:25.000,21.173537,42.659653,7,1,1,1,753.0
2023-10-06 09:08:32.000,21.172948,42.659672,25,1,1,0,753.0
2023-10-06 09:08:43.000,21.172037,42.659685,18,1,1,0,753.0
2023-10-06 09:08:53.000,21.171345,42.659737,29,1,1,0,753.0
2023-10-06 09:09:03.000,21.170017,42.660063,47,1,1,0,753.0
2023-10-06 09:09:13.000,21.168477,42.660388,45,1,1,0,753.0
2023-10-06 09:09:23.000,21.167213,42.66067,39,1,1,0,753.0
2023-10-06 09:09:32.000,21.166138,42.660885,34,1,1,0,753.0
2023-10-06 09:09:42.000,21.165183,42.661175,15,1,1,0,753.0
2023-10-06 09:09:51.000,21.165065,42.661287,15,1,1,0,753.0
2023-10-06 09:10:01.000,21.165148,42.66173,7,1,1,0,753.0
2023-10-06 09:10:11.000,21.16512,42.662027,23,1,1,0,753.0
2023-10-06 09:10:21.000,21.165107,42.662807,26,1,1,0,753.0
2023-10-06 09:10:31.000,21.165063,42.663137,0,1,1,0,753.0
2023-10-06 09:10:41.000,21.165085,42.663763,39,1,1,0,753.0
2023-10-06 09:10:51.000,21.165155,42.664762,39,1,1,0,753.0
2023-10-06 09:11:01.000,21.165232,42.665638,29,1,1,0,753.0
2023-10-06 09:11:11.000,21.165193,42.666263,29,1,1,0,753.0
2023-10-06 09:11:21.000,21.164983,42.666593,12,1,1,0,753.0
2023-10-06 09:11:32.000,21.164697,42.66696,16,1,1,0,753.0
2023-10-06 09:11:42.000,21.16439,42.66725,10,1,1,0,753.0
2023-10-06 09:11:48.000,21.164215,42.667362,15,1,1,0,753.0
2023-10-06 09:11:51.000,21.164072,42.667307,17,1,1,0,753.0
2023-10-06 09:12:01.000,21.163992,42.666703,27,1,1,0,753.0
2023-10-06 09:12:11.000,21.164117,42.666262,14,1,1,0,753.0
2023-10-06 09:12:19.000,21.163965,42.665872,24,1,1,0,753.0
2023-10-06 09:12:29.000,21.16317,42.665753,29,1,1,0,753.0
2023-10-06 09:12:39.000,21.162107,42.66569,29,1,1,0,753.0
2023-10-06 09:12:49.000,21.161322,42.665658,20,1,1,0,753.0
2023-10-06 09:12:59.000,21.160883,42.665613,13,1,1,0,753.0
2023-10-06 09:13:09.000,21.16057,42.665598,11,1,1,0,753.0
2023-10-06 09:13:12.000,21.160532,42.665505,16,1,1,0,753.0
2023-10-06 09:13:22.000,21.16059,42.664908,24,1,1,0,753.0
2023-10-06 09:13:32.000,21.160667,42.664268,22,1,1,0,753.0
2023-10-06 09:13:42.000,21.160613,42.663857,15,1,1,0,753.0
2023-10-06 09:13:52.000,21.160375,42.66332,25,1,1,0,753.0
2023-10-06 09:14:02.000,21.160157,42.662935,7,1,1,0,753.0
2023-10-06 09:14:12.000,21.160142,42.662918,0,1,1,0,753.0
2023-10-06 09:14:22.000,21.160047,42.66264,10,1,1,0,753.0
2023-10-06 09:14:32.000,21.159728,42.662048,29,1,1,0,753.0
2023-10-06 09:14:42.000,21.159332,42.66128,31,1,1,0,753.0
2023-10-06 09:14:53.000,21.158562,42.660543,32,1,1,0,753.0
2023-10-06 09:15:02.000,21.158067,42.660053,20,1,1,0,753.0
2023-10-06 09:15:10.000,21.157828,42.659732,15,1,1,0,753.0
2023-10-06 09:15:13.000,21.157975,42.65962,22,1,1,0,753.0
2023-10-06 09:15:23.000,21.158872,42.659422,31,1,1,0,753.0
2023-10-06 09:15:27.000,21.159198,42.659375,32,1,1,1,753.0
2023-10-06 09:15:36.000,21.1601,42.659238,14,1,1,1,753.0
2023-10-06 09:15:42.000,21.1602,42.659283,7,1,1,1,753.0
2023-10-06 09:15:52.000,21.160205,42.659337,0,1,1,1,753.0
2023-10-06 09:18:37.000,21.156945,42.659093,0,1,1,1,754.0
2023-10-06 09:18:38.000,21.156945,42.659093,0,1,1,1,754.0
2023-10-06 09:18:42.000,21.156945,42.659093,4,1,1,1,754.0
2023-10-06 09:18:47.000,21.157193,42.659288,21,1,1,0,754.0
2023-10-06 09:18:58.000,21.157568,42.659565,0,1,1,0,754.0
2023-10-06 09:19:08.000,21.157575,42.659567,0,1,1,0,754.0
2023-10-06 09:19:18.000,21.157735,42.659667,20,1,1,0,754.0
2023-10-06 09:19:28.000,21.158513,42.660408,39,1,1,0,754.0
2023-10-06 09:19:38.000,21.159327,42.661167,39,1,1,0,754.0
2023-10-06 09:19:48.000,21.159888,42.66218,43,1,1,0,754.0
2023-10-06 09:19:58.000,21.160403,42.663022,34,1,1,0,754.0
2023-10-06 09:20:08.000,21.160627,42.663473,5,1,1,0,754.0
2023-10-06 09:20:17.000,21.160707,42.663732,15,1,1,0,754.0
2023-10-06 09:20:22.000,21.16027,42.664,28,1,1,0,754.0
2023-10-06 09:20:32.000,21.159217,42.66429,27,1,1,0,754.0
2023-10-06 09:20:42.000,21.158082,42.664608,39,1,1,0,754.0
2023-10-06 09:20:52.000,21.156792,42.66499,33,1,1,0,754.0
2023-10-06 09:21:02.000,21.156505,42.665073,0,1,1,0,754.0
2023-10-06 09:21:12.000,21.156505,42.665073,0,1,1,0,754.0
2023-10-06 09:21:22.000,21.156505,42.665073,0,1,1,0,754.0
2023-10-06 09:21:23.000,21.156505,42.665073,0,1,1,1,754.0
2023-10-06 09:21:33.000,21.156505,42.665073,0,1,1,1,754.0
2023-10-06 09:21:44.000,21.156505,42.665073,0,1,1,1,754.0
2023-10-06 09:21:50.000,21.156385,42.665217,17,1,1,1,754.0
2023-10-06 09:22:00.000,21.156687,42.66578,27,1,1,1,754.0
2023-10-06 09:22:10.000,21.15711,42.665952,0,1,1,1,754.0
2023-10-06 09:38:33.000,21.169775,42.675087,0,1,1,1,756.0
2023-10-06 09:38:43.000,21.169892,42.675022,8,1,1,1,756.0
2023-10-06 09:38:53.000,21.169947,42.675037,0,1,1,1,756.0
2023-10-06 09:38:56.000,21.169947,42.675037,6,1,1,1,756.0
2023-10-06 09:39:06.000,21.169475,42.675282,18,1,1,1,756.0
2023-10-06 09:39:16.000,21.169228,42.675478,4,1,1,1,756.0
2023-10-06 09:39:23.000,21.169157,42.675468,10,1,1,1,756.0
2023-10-06 09:39:28.000,21.168977,42.675328,21,1,1,0,756.0
2023-10-06 09:39:38.000,21.168318,42.674757,25,1,1,0,756.0
2023-10-06 09:39:48.000,21.167927,42.674433,21,1,1,0,756.0
2023-10-06 09:39:58.000,21.167307,42.674133,11,1,1,0,756.0
2023-10-06 09:40:08.000,21.166752,42.67403,19,1,1,0,756.0
2023-10-06 09:40:18.000,21.166273,42.673675,20,1,1,0,756.0
2023-10-06 09:40:28.000,21.165945,42.673192,17,1,1,0,756.0
2023-10-06 09:40:31.000,21.165965,42.673098,9,1,1,0,756.0
2023-10-06 09:40:41.000,21.166607,42.67264,26,1,1,0,756.0
2023-10-06 09:40:51.000,21.167017,42.672223,16,1,1,0,756.0
2023-10-06 09:41:01.000,21.167318,42.671977,12,1,1,0,756.0
2023-10-06 09:41:11.000,21.167703,42.671732,13,1,1,0,756.0
2023-10-06 09:41:21.000,21.168073,42.671557,15,1,1,0,756.0
2023-10-06 09:41:31.000,21.168567,42.671318,20,1,1,0,756.0
2023-10-06 09:41:41.000,21.168993,42.670947,13,1,1,0,756.0
2023-10-06 09:41:51.000,21.169643,42.670568,21,1,1,0,756.0
2023-10-06 09:42:01.000,21.170093,42.670268,17,1,1,0,756.0
2023-10-06 09:42:12.000,21.170547,42.66998,8,1,1,0,756.0
2023-10-06 09:42:15.000,21.170595,42.669915,6,1,1,0,756.0
2023-10-06 09:42:25.000,21.170305,42.66947,22,1,1,0,756.0
2023-10-06 09:42:35.000,21.169942,42.668972,24,1,1,0,756.0
2023-10-06 09:42:45.000,21.169638,42.668537,16,1,1,0,756.0
2023-10-06 09:42:55.000,21.169183,42.668027,24,1,1,0,756.0
2023-10-06 09:43:05.000,21.168955,42.66781,0,1,1,0,756.0
2023-10-06 09:43:15.000,21.168955,42.66781,0,1,1,0,756.0
2023-10-06 09:43:25.000,21.168955,42.66781,0,1,1,0,756.0
2023-10-06 09:43:30.000,21.168887,42.667713,6,1,1,0,756.0
2023-10-06 09:43:33.000,21.168915,42.667673,7,1,1,0,756.0
2023-10-06 09:43:43.000,21.16957,42.667642,24,1,1,0,756.0
2023-10-06 09:43:53.000,21.170198,42.667647,4,1,1,0,756.0
2023-10-06 09:44:03.000,21.170457,42.667642,8,1,1,0,756.0
2023-10-06 09:44:10.000,21.170672,42.66759,11,1,1,0,756.0
2023-10-06 09:44:20.000,21.170707,42.66719,19,1,1,0,756.0
2023-10-06 09:44:30.000,21.170713,42.66674,24,1,1,0,756.0
2023-10-06 09:44:36.000,21.17076,42.666538,7,1,1,0,756.0
2023-10-06 09:44:40.000,21.170788,42.666415,15,1,1,0,756.0
2023-10-06 09:44:49.000,21.170788,42.665892,19,1,1,0,756.0
2023-10-06 09:44:54.000,21.17111,42.665842,9,1,1,0,756.0
2023-10-06 10:05:47.000,21.17886,42.650317,0,1,1,1,799.0
2023-10-06 10:05:55.000,21.17886,42.650317,7,1,1,1,799.0
2023-10-06 10:06:02.000,21.178513,42.650485,23,1,1,0,799.0
2023-10-06 10:06:12.000,21.1779,42.650803,36,1,1,0,799.0
2023-10-06 10:06:22.000,21.17698,42.65154,42,1,1,0,799.0
2023-10-06 10:06:32.000,21.176267,42.65211,15,1,1,0,799.0
2023-10-06 10:06:42.000,21.175953,42.652353,13,1,1,0,799.0
2023-10-06 10:06:52.000,21.175652,42.652598,17,1,1,0,799.0
2023-10-06 10:07:02.000,21.174835,42.652687,31,1,1,0,799.0
2023-10-06 10:07:12.000,21.174062,42.652762,7,1,1,0,799.0
2023-10-06 10:07:22.000,21.173532,42.652688,22,1,1,0,799.0
2023-10-06 10:07:32.000,21.172478,42.652438,36,1,1,0,799.0
2023-10-06 10:07:42.000,21.171325,42.652203,34,1,1,0,799.0
2023-10-06 10:07:52.000,21.17047,42.652022,25,1,1,0,799.0
2023-10-06 10:08:02.000,21.169578,42.652062,17,1,1,0,799.0
2023-10-06 10:08:12.000,21.168935,42.652478,27,1,1,0,799.0
2023-10-06 10:08:22.000,21.168443,42.653178,27,1,1,0,799.0
2023-10-06 10:08:32.000,21.168333,42.653338,0,1,1,0,799.0
2023-10-06 10:08:42.000,21.168305,42.653387,9,1,1,0,799.0
2023-10-06 10:08:52.000,21.168175,42.653632,9,1,1,0,799.0
2023-10-06 10:10:14.000,21.16815,42.653675,0,1,1,0,800.0
2023-10-06 10:10:24.000,21.16799,42.65382,15,1,1,0,800.0
2023-10-06 10:10:30.000,21.167702,42.654017,16,1,1,0,800.0
2023-10-06 10:10:32.000,21.1676,42.653963,19,1,1,0,800.0
2023-10-06 10:10:42.000,21.167005,42.653177,43,1,1,0,800.0
2023-10-06 10:10:52.000,21.16633,42.652262,32,1,1,0,800.0
2023-10-06 10:11:02.000,21.165668,42.651413,45,1,1,0,800.0
2023-10-06 10:11:12.000,21.16495,42.650528,16,1,1,0,800.0
2023-10-06 10:11:16.000,21.164762,42.65051,14,1,1,0,800.0
2023-10-06 10:11:26.000,21.164498,42.650643,0,1,1,0,800.0
2023-10-06 10:11:36.000,21.164407,42.65073,6,1,1,0,800.0
2023-10-06 10:11:46.000,21.164323,42.65085,9,1,1,0,800.0
2023-10-06 10:11:56.000,21.164182,42.650988,3,1,1,0,800.0
2023-10-06 10:12:06.000,21.164158,42.651027,0,1,1,0,800.0
2023-10-06 10:12:16.000,21.16408,42.65119,0,1,1,0,800.0
2023-10-06 10:12:26.000,21.164027,42.651263,5,1,1,0,800.0
2023-10-06 10:12:33.000,21.163947,42.651277,8,1,1,0,800.0
2023-10-06 10:12:43.000,21.16337,42.651197,23,1,1,0,800.0
2023-10-06 10:12:53.000,21.162757,42.651532,12,1,1,0,800.0
2023-10-06 10:13:03.000,21.1628,42.651707,0,1,1,0,800.0
2023-10-06 10:13:13.000,21.162825,42.65186,9,1,1,0,800.0
2023-10-06 10:13:23.000,21.162873,42.652115,15,1,1,0,800.0
2023-10-06 10:13:33.000,21.162067,42.652643,24,1,1,0,800.0
2023-10-06 10:13:37.000,21.161688,42.652585,31,1,1,0,800.0
2023-10-06 10:13:47.000,21.16083,42.652367,15,1,1,0,800.0
2023-10-06 10:13:54.000,21.160302,42.652422,28,1,1,0,800.0
2023-10-06 10:14:04.000,21.159743,42.652792,17,1,1,0,800.0
2023-10-06 10:14:14.000,21.159575,42.652975,3,1,1,0,800.0
2023-10-06 10:14:24.000,21.159573,42.652997,0,1,1,0,800.0
2023-10-06 10:14:34.000,21.159668,42.653352,12,1,1,0,800.0
2023-10-06 10:14:44.000,21.159703,42.653508,7,1,1,0,800.0
2023-10-06 10:14:54.000,21.159738,42.653597,0,1,1,0,800.0
2023-10-06 10:14:57.000,21.159675,42.653652,7,1,1,0,800.0
2023-10-06 10:15:06.000,21.159312,42.653773,12,1,1,0,800.0
2023-10-06 10:15:16.000,21.159158,42.65375,3,1,1,0,800.0
2023-10-06 10:15:24.000,21.159063,42.653508,19,1,1,0,800.0
2023-10-06 10:15:34.000,21.158902,42.652822,31,1,1,0,800.0
2023-10-06 10:15:44.000,21.15865,42.652068,17,1,1,0,800.0
2023-10-06 10:15:55.000,21.158627,42.651948,0,1,1,0,800.0
2023-10-06 10:16:05.000,21.158582,42.651798,0,1,1,0,800.0
2023-10-06 10:16:15.000,21.158477,42.651418,22,1,1,0,800.0
2023-10-06 10:16:25.000,21.158287,42.650717,32,1,1,0,800.0
2023-10-06 10:16:35.000,21.158098,42.649968,25,1,1,0,800.0
2023-10-06 10:16:45.000,21.158,42.64954,7,1,1,0,800.0
2023-10-06 10:16:55.000,21.157965,42.649347,12,1,1,0,800.0
2023-10-06 10:17:05.000,21.157818,42.648712,35,1,1,0,800.0
2023-10-06 10:17:15.000,21.157585,42.647982,14,1,1,0,800.0
2023-10-06 10:17:23.000,21.1574,42.647833,23,1,1,0,800.0
2023-10-06 10:17:33.000,21.15696,42.647453,21,1,1,0,800.0
2023-10-06 10:17:43.000,21.156422,42.647138,19,1,1,0,800.0
2023-10-06 10:17:53.000,21.15562,42.646892,25,1,1,0,800.0
2023-10-06 10:17:59.000,21.15512,42.646833,19,1,1,0,800.0
2023-10-06 10:18:09.000,21.155047,42.646787,0,1,1,0,800.0
2023-10-06 10:18:19.000,21.154908,42.646505,18,1,1,0,800.0
2023-10-06 10:18:29.000,21.155015,42.646267,7,1,1,0,800.0
2023-10-06 10:18:39.000,21.155175,42.646155,12,1,1,0,800.0
2023-10-06 10:18:49.000,21.155538,42.645942,25,1,1,0,800.0
2023-10-06 10:18:59.000,21.156002,42.644873,63,1,1,0,800.0
2023-10-06 10:19:09.000,21.15609,42.643202,65,1,1,0,800.0
2023-10-06 10:19:20.000,21.155352,42.641282,79,1,1,0,800.0
2023-10-06 10:19:30.000,21.154312,42.639472,78,1,1,0,800.0
2023-10-06 10:19:40.000,21.153392,42.637748,71,1,1,0,800.0
2023-10-06 10:19:50.000,21.15261,42.636317,54,1,1,0,800.0
2023-10-06 10:20:00.000,21.15196,42.635183,49,1,1,0,800.0
2023-10-06 10:20:10.000,21.151468,42.634265,23,1,1,0,800.0
2023-10-06 10:20:13.000,21.151333,42.634178,16,1,1,0,800.0
2023-10-06 10:20:14.000,21.151283,42.634175,14,1,1,1,800.0
2023-10-06 10:20:25.000,21.15116,42.63417,0,1,1,1,800.0
2023-10-06 10:20:34.000,21.15116,42.63417,0,1,1,1,800.0
2023-10-06 10:29:48.000,21.14179,42.614082,0,1,1,1,802.0
2023-10-06 10:29:59.000,21.141792,42.614078,0,1,1,1,802.0
2023-10-06 10:30:02.000,21.141787,42.614157,11,1,1,1,802.0
2023-10-06 10:30:05.000,21.141832,42.614373,26,1,1,0,802.0
2023-10-06 10:30:16.000,21.142113,42.615187,34,1,1,0,802.0
2023-10-06 10:30:26.000,21.142725,42.61598,39,1,1,0,802.0
2023-10-06 10:30:36.000,21.143043,42.616748,41,1,1,0,802.0
2023-10-06 10:30:46.000,21.143782,42.618008,63,1,1,0,802.0
2023-10-06 10:30:56.000,21.144732,42.619565,68,1,1,0,802.0
2023-10-06 10:31:06.000,21.145603,42.621143,68,1,1,0,802.0
2023-10-06 10:31:16.000,21.146505,42.622757,70,1,1,0,802.0
